School ID, Category, Category Type, Year, Composite Score Mean, Total Tested
609695,Lunch,Free / Reduced Lunch,2013,16.4,373
609695,Lunch,Not Free / Reduced Lunch,2013,17.0,20
609695,LEP,LEP,2013,13.4,37
609695,LEP,Is Not LEP,2013,16.8,356
609695,Race / Gender,Hispanic - Male,2013,16.1,123
609695,Race / Gender,Hispanic - Female,2013,16.3,123
609695,Race / Gender,Asian / Pacific - Male,2013,17.8,43
609695,Race / Gender,Black - Male,2013,16.0,23
609695,Race / Gender,Black - Female,2013,15.3,16
609695,Race / Gender,Asian / Pacific - Female,2013,18.4,31
609695,Race / Gender,White - Female,2013,15.2,11
609695,Race / Gender,Other - Male,2013,,3
609695,Race / Gender,White - Male,2013,16.0,20
609695,Lunch,Free / Reduced Lunch,2014,16.9,244
609695,Lunch,Not Free / Reduced Lunch,2014,17.5,19
609695,LEP,LEP,2014,13.6,27
609695,LEP,Is Not LEP,2014,17.4,236
609695,Race / Gender,Other - Male,2014,,1
609695,Race / Gender,Hispanic - Male,2014,16.7,73
609695,Race / Gender,Asian / Pacific - Female,2014,17.5,10
609695,Race / Gender,Asian / Pacific - Male,2014,17.6,34
609695,Race / Gender,Black - Male,2014,13.8,13
609695,Race / Gender,Hispanic - Female,2014,17.0,87
609695,Race / Gender,White - Male,2014,18.7,18
609695,Race / Gender,Black - Female,2014,16.7,13
609695,Race / Gender,White - Female,2014,18.2,13
609695,Race / Gender,Other - Female,2014,,1
609695,Lunch,Not Free / Reduced Lunch,2015,19.7,16
609695,Lunch,Free / Reduced Lunch,2015,18.0,230
609695,LEP,Is Not LEP,2015,18.6,221
609695,LEP,LEP,2015,13.9,25
609695,Race / Gender,Asian / Pacific - Female,2015,18.4,26
609695,Race / Gender,Asian / Pacific - Male,2015,17.7,17
609695,Race / Gender,Black - Female,2015,18.2,15
609695,Race / Gender,Hispanic - Female,2015,17.6,73
609695,Race / Gender,Hispanic - Male,2015,18.1,74
609695,Race / Gender,Other - Male,2015,,2
609695,Race / Gender,White - Female,2015,19.0,11
609695,Race / Gender,White - Male,2015,20.3,13
609695,Race / Gender,Unknown Race - Male,2015,,1
609695,Race / Gender,Black - Male,2015,19.4,11
609695,Race / Gender,Native American - Male,2015,,3
400013,Race / Gender,Hispanic - Female,2008,,2
400013,Race / Gender,Black - Male,2008,,1
400013,Race / Gender,Hispanic - Male,2008,,7
400013,Lunch,Not Free / Reduced Lunch,2008,,4
400013,Lunch,Free / Reduced Lunch,2008,,6
400013,LEP,Is Not LEP,2008,14.5,10
400013,Race / Gender,White - Female,2010,,1
400013,Race / Gender,Hispanic - Male,2010,15.0,51
400013,Race / Gender,White - Male,2010,,1
400013,Race / Gender,Black - Male,2010,,2
400013,Race / Gender,Black - Female,2010,,6
400013,Race / Gender,Asian / Pacific - Female,2010,,2
400013,Race / Gender,Other - Male,2010,,2
400013,Race / Gender,Other - Female,2010,,1
400013,Lunch,Free / Reduced Lunch,2010,15.9,111
400013,Lunch,Not Free / Reduced Lunch,2010,,9
400013,LEP,LEP,2010,15.9,18
400013,LEP,Is Not LEP,2010,15.9,102
400013,Race / Gender,Hispanic - Female,2010,16.6,54
400013,Race / Gender,Black - Male,2011,,6
400013,Race / Gender,Hispanic - Male,2011,15.5,38
400013,Race / Gender,White - Female,2011,,2
400013,Race / Gender,Asian / Pacific - Female,2011,,1
400013,Race / Gender,White - Male,2011,,1
400013,Race / Gender,Asian / Pacific - Male,2011,,1
400013,Race / Gender,Hispanic - Female,2011,15.6,61
400013,Race / Gender,Black - Female,2011,,2
400013,Lunch,Not Free / Reduced Lunch,2011,,4
400013,Lunch,Free / Reduced Lunch,2011,15.5,108
400013,LEP,Is Not LEP,2011,15.9,100
400013,LEP,LEP,2011,11.8,12
400013,Race / Gender,Black - Male,2012,,1
400013,Race / Gender,Hispanic - Male,2012,16.7,44
400013,Race / Gender,Hispanic - Female,2012,16.6,46
400013,Race / Gender,Black - Female,2012,,2
400013,Race / Gender,Other - Female,2012,,1
400013,Race / Gender,Other - Male,2012,,1
400013,Lunch,Not Free / Reduced Lunch,2012,,8
400013,Lunch,Free / Reduced Lunch,2012,16.6,87
400013,LEP,LEP,2012,13.7,13
400013,LEP,Is Not LEP,2012,17.1,82
400013,Race / Gender,White - Female,2013,,1
400013,Race / Gender,Hispanic - Male,2013,16.3,55
400013,Race / Gender,White - Male,2013,,1
400013,Race / Gender,Hispanic - Female,2013,16.1,63
400013,Race / Gender,Black - Female,2013,,1
400013,Race / Gender,Black - Male,2013,,2
400013,Lunch,Free / Reduced Lunch,2013,16.1,116
400013,Lunch,Not Free / Reduced Lunch,2013,,7
400013,LEP,Is Not LEP,2013,16.6,105
400013,LEP,LEP,2013,13.1,18
400013,Race / Gender,Native American - Female,2014,,1
400013,Race / Gender,Hispanic - Male,2014,15.1,52
400013,Race / Gender,Hispanic - Female,2014,15.8,43
400013,Race / Gender,Asian / Pacific - Male,2014,,1
400013,Race / Gender,Black - Male,2014,,1
400013,Race / Gender,White - Female,2014,,1
400013,Lunch,Not Free / Reduced Lunch,2014,,1
400013,Lunch,Free / Reduced Lunch,2014,15.3,98
400013,LEP,Is Not LEP,2014,15.6,86
400013,LEP,LEP,2014,13.4,13
400013,Race / Gender,White - Male,2015,,1
400013,Race / Gender,Native American - Male,2015,,1
400013,Race / Gender,Hispanic - Male,2015,16.2,56
400013,Race / Gender,Black - Male,2015,,2
400013,Race / Gender,Native American - Female,2015,,1
400013,Race / Gender,Hispanic - Female,2015,17.0,50
400013,Lunch,Free / Reduced Lunch,2015,16.5,109
400013,Lunch,Not Free / Reduced Lunch,2015,,2
400013,LEP,Is Not LEP,2015,17.4,90
400013,LEP,LEP,2015,12.9,21
400015,Race / Gender,Other - Female,2006,,1
400015,Race / Gender,Other - Male,2006,,3
400015,Race / Gender,White - Female,2006,,1
400015,Race / Gender,Hispanic - Female,2006,16.2,46
400015,Race / Gender,Asian / Pacific - Female,2006,,1
400015,Race / Gender,Black - Female,2006,,2
400015,Race / Gender,Hispanic - Male,2006,17.5,45
400015,Race / Gender,Black - Male,2006,,2
400015,Lunch,Not Free / Reduced Lunch,2006,16.8,14
400015,Lunch,Free / Reduced Lunch,2006,16.9,87
400015,LEP,LEP,2006,,6
400015,LEP,Is Not LEP,2006,17.0,95
400015,Race / Gender,Black - Female,2007,,1
400015,Race / Gender,Black - Male,2007,,2
400015,Race / Gender,Hispanic - Female,2007,16.6,28
400015,Race / Gender,White - Female,2007,,1
400015,Race / Gender,White - Male,2007,,2
400015,Race / Gender,Hispanic - Male,2007,16.9,23
400015,Lunch,Free / Reduced Lunch,2007,16.5,49
400015,Lunch,Not Free / Reduced Lunch,2007,,8
400015,LEP,Is Not LEP,2007,16.9,46
400015,LEP,LEP,2007,15.4,11
400015,Race / Gender,Hispanic - Female,2008,17.2,23
400015,Race / Gender,Black - Female,2008,,2
400015,Race / Gender,Asian / Pacific - Male,2008,,1
400015,Race / Gender,Hispanic - Male,2008,17.5,31
400015,Race / Gender,White - Male,2008,,1
400015,Race / Gender,Black - Male,2008,,2
400015,Lunch,Free / Reduced Lunch,2008,17.6,57
400015,Lunch,Not Free / Reduced Lunch,2008,,3
400015,LEP,LEP,2008,,1
400015,LEP,Is Not LEP,2008,17.5,59
400015,Race / Gender,Other - Male,2009,,1
400015,Race / Gender,Hispanic - Male,2009,16.2,34
400015,Race / Gender,Hispanic - Female,2009,15.3,40
400015,Race / Gender,Black - Female,2009,,1
400015,Race / Gender,White - Male,2009,,1
400015,Race / Gender,Black - Male,2009,,2
400015,Lunch,Free / Reduced Lunch,2009,15.6,77
400015,Lunch,Not Free / Reduced Lunch,2009,,2
400015,LEP,LEP,2009,14.0,10
400015,LEP,Is Not LEP,2009,16.0,69
400015,Race / Gender,Black - Male,2010,,2
400015,Race / Gender,White - Male,2010,,1
400015,Race / Gender,Black - Female,2010,,1
400015,Race / Gender,Hispanic - Male,2010,16.8,36
400015,Race / Gender,Asian / Pacific - Male,2010,,1
400015,Race / Gender,Hispanic - Female,2010,14.7,33
400015,Race / Gender,White - Female,2010,,1
400015,Lunch,Not Free / Reduced Lunch,2010,,3
400015,Lunch,Free / Reduced Lunch,2010,15.8,75
400015,LEP,Is Not LEP,2010,16.1,71
400015,LEP,LEP,2010,,7
400015,Race / Gender,Other - Female,2010,,1
400015,Race / Gender,Other - Male,2010,,2
400015,Lunch,Free / Reduced Lunch,2011,15.4,92
400015,Lunch,Not Free / Reduced Lunch,2011,,4
400015,LEP,Is Not LEP,2011,15.6,93
400015,LEP,LEP,2011,,3
400015,Race / Gender,Asian / Pacific - Male,2011,,1
400015,Race / Gender,Hispanic - Male,2011,15.3,45
400015,Race / Gender,Black - Female,2011,,4
400015,Race / Gender,Black - Male,2011,,7
400015,Race / Gender,Hispanic - Female,2011,15.7,36
400015,Race / Gender,White - Male,2011,,3
400015,Lunch,Not Free / Reduced Lunch,2012,,2
400015,Lunch,Free / Reduced Lunch,2012,15.6,93
400015,LEP,LEP,2012,,9
400015,LEP,Is Not LEP,2012,15.9,86
400015,Race / Gender,White - Male,2012,,3
400015,Race / Gender,Asian / Pacific - Female,2012,,1
400015,Race / Gender,Hispanic - Female,2012,15.4,27
400015,Race / Gender,White - Female,2012,,2
400015,Race / Gender,Hispanic - Male,2012,15.5,48
400015,Race / Gender,Black - Female,2012,,5
400015,Race / Gender,Asian / Pacific - Male,2012,,2
400015,Race / Gender,Black - Male,2012,,7
400015,Lunch,Free / Reduced Lunch,2013,14.9,100
400015,LEP,LEP,2013,12.6,21
400015,LEP,Is Not LEP,2013,15.5,79
400015,Race / Gender,Black - Female,2013,,8
400015,Race / Gender,Hispanic - Female,2013,14.2,36
400015,Race / Gender,Hispanic - Male,2013,15.5,54
400015,Race / Gender,White - Male,2013,,1
400015,Race / Gender,Black - Male,2013,,1
400015,Lunch,Free / Reduced Lunch,2014,15.5,69
400015,Lunch,Not Free / Reduced Lunch,2014,,1
400015,LEP,LEP,2014,13.1,12
400015,LEP,Is Not LEP,2014,16.0,58
400015,Race / Gender,Black - Male,2014,,2
400015,Race / Gender,Black - Female,2014,,3
400015,Race / Gender,White - Male,2014,,3
400015,Race / Gender,White - Female,2014,,1
400015,Race / Gender,Native American - Male,2014,,1
400015,Race / Gender,Hispanic - Female,2014,15.9,34
400015,Race / Gender,Hispanic - Male,2014,15.0,26
400018,Race / Gender,Black - Male,2009,14.4,61
400018,Race / Gender,Black - Female,2009,14.7,66
400018,Race / Gender,Other - Male,2009,,1
400018,Lunch,Not Free / Reduced Lunch,2009,15.0,11
400018,Lunch,Free / Reduced Lunch,2009,14.5,117
400018,LEP,Is Not LEP,2009,14.5,128
400018,Race / Gender,Black - Female,2010,15.6,42
400018,Race / Gender,Black - Male,2010,15.1,38
400018,Race / Gender,Other - Female,2010,,1
400018,Lunch,Not Free / Reduced Lunch,2010,,5
400018,Lunch,Free / Reduced Lunch,2010,15.3,76
400018,LEP,Is Not LEP,2010,15.4,81
400018,Race / Gender,Black - Female,2011,14.6,30
400018,Race / Gender,Hispanic - Male,2011,,1
400018,Race / Gender,Black - Male,2011,14.2,30
400018,Lunch,Free / Reduced Lunch,2011,14.4,59
400018,Lunch,Not Free / Reduced Lunch,2011,,2
400018,LEP,Is Not LEP,2011,14.4,61
400018,Race / Gender,Black - Male,2012,13.9,36
400018,Race / Gender,Black - Female,2012,14.4,43
400018,Race / Gender,Hispanic - Male,2012,,2
400018,Lunch,Free / Reduced Lunch,2012,14.1,81
400018,LEP,Is Not LEP,2012,14.1,81
400018,Race / Gender,Black - Female,2013,13.8,29
400018,Race / Gender,Black - Male,2013,13.6,26
400018,Lunch,Not Free / Reduced Lunch,2013,,3
400018,Lunch,Free / Reduced Lunch,2013,13.7,52
400018,LEP,Is Not LEP,2013,13.7,55
400018,Race / Gender,Black - Female,2014,14.3,27
400018,Race / Gender,Black - Male,2014,14.7,23
400018,Lunch,Not Free / Reduced Lunch,2014,,1
400018,Lunch,Free / Reduced Lunch,2014,14.4,49
400018,LEP,Is Not LEP,2014,14.5,50
400018,Race / Gender,Black - Female,2015,13.9,10
400018,Race / Gender,Black - Male,2015,14.0,16
400018,Lunch,Not Free / Reduced Lunch,2015,,1
400018,Lunch,Free / Reduced Lunch,2015,14.0,25
400018,LEP,Is Not LEP,2015,14.0,26
610501,Race / Gender,Black - Male,2010,14.6,43
610501,Race / Gender,Other - Male,2010,,2
610501,Race / Gender,Other - Female,2010,,2
610501,Race / Gender,Black - Female,2010,14.7,54
610501,Lunch,Not Free / Reduced Lunch,2010,,7
610501,Lunch,Free / Reduced Lunch,2010,14.5,94
610501,LEP,Is Not LEP,2010,14.6,101
610501,Race / Gender,Hispanic - Male,2011,,1
610501,Race / Gender,Black - Male,2011,14.9,37
610501,Race / Gender,Black - Female,2011,14.8,40
610501,Lunch,Not Free / Reduced Lunch,2011,,2
610501,Lunch,Free / Reduced Lunch,2011,14.8,76
610501,LEP,Is Not LEP,2011,14.9,78
610501,Race / Gender,Hispanic - Female,2012,,1
610501,Race / Gender,Black - Male,2012,15.0,25
610501,Race / Gender,Black - Female,2012,14.1,18
610501,Lunch,Free / Reduced Lunch,2012,14.6,44
610501,LEP,Is Not LEP,2012,14.6,44
610501,Race / Gender,Native American - Female,2013,,1
610501,Race / Gender,Black - Male,2013,15.0,27
610501,Race / Gender,Black - Female,2013,13.8,14
610501,Lunch,Not Free / Reduced Lunch,2013,,1
610501,Lunch,Free / Reduced Lunch,2013,14.5,41
610501,LEP,Is Not LEP,2013,14.5,42
610501,Race / Gender,White - Female,2014,,1
610501,Race / Gender,Black - Male,2014,14.0,31
610501,Race / Gender,Black - Female,2014,13.9,11
610501,Lunch,Free / Reduced Lunch,2014,14.0,43
610501,LEP,Is Not LEP,2014,14.0,43
610501,Race / Gender,Black - Female,2015,14.0,14
610501,Race / Gender,Black - Male,2015,14.3,18
610501,Lunch,Free / Reduced Lunch,2015,14.1,32
610501,LEP,Is Not LEP,2015,14.1,32
610555,Race / Gender,Hispanic - Female,2012,,1
610555,Race / Gender,Black - Male,2012,13.0,29
610555,Race / Gender,Black - Female,2012,12.7,27
610555,Race / Gender,Other - Male,2012,,1
610555,Lunch,Not Free / Reduced Lunch,2012,,2
610555,Lunch,Free / Reduced Lunch,2012,12.9,56
610555,LEP,Is Not LEP,2012,12.9,58
610555,Race / Gender,Hispanic - Male,2013,,1
610555,Race / Gender,Hispanic - Female,2013,,3
610555,Race / Gender,Black - Male,2013,13.0,17
610555,Race / Gender,Black - Female,2013,12.9,22
610555,Lunch,Not Free / Reduced Lunch,2013,,1
610555,Lunch,Free / Reduced Lunch,2013,13.1,42
610555,LEP,Is Not LEP,2013,13.0,43
610555,Race / Gender,Hispanic - Male,2014,,2
610555,Race / Gender,Black - Male,2014,13.5,26
610555,Race / Gender,Black - Female,2014,13.6,37
610555,Race / Gender,Other - Male,2014,,1
610555,Lunch,Not Free / Reduced Lunch,2014,,1
610555,Lunch,Free / Reduced Lunch,2014,13.5,65
610555,LEP,Is Not LEP,2014,13.5,66
610555,Race / Gender,Black - Female,2015,,7
610555,Race / Gender,Black - Male,2015,,4
610555,Lunch,Free / Reduced Lunch,2015,12.9,11
610555,LEP,Is Not LEP,2015,12.9,11
800001,Race / Gender,Black - Female,2015,,5
800001,Race / Gender,Black - Male,2015,,1
800001,Lunch,Free / Reduced Lunch,2015,,6
800001,LEP,Is Not LEP,2015,,6
800003,Race / Gender,Black - Male,2015,,6
800003,Lunch,Free / Reduced Lunch,2015,,6
800003,LEP,Is Not LEP,2015,,6
609698,Race / Gender,Unknown Race - Male,2001,,7
609698,Race / Gender,Unknown Race - Female,2001,,2
609698,Race / Gender,Hispanic - Male,2001,16.5,49
609698,Race / Gender,White - Female,2001,16.2,10
609698,Race / Gender,Hispanic - Female,2001,17.6,42
609698,Race / Gender,Asian / Pacific - Female,2001,,5
609698,Race / Gender,White - Male,2001,16.3,22
609698,Race / Gender,Asian / Pacific - Male,2001,15.6,10
609698,Race / Gender,Black - Male,2001,15.1,96
609698,Race / Gender,Black - Female,2001,16.3,115
609698,Lunch,Not Free / Reduced Lunch,2001,15.6,74
609698,Lunch,Free / Reduced Lunch,2001,16.3,275
609698,LEP,Is Not LEP,2001,16.2,349
609698,Race / Gender,Unknown Race - Male,2002,,2
609698,Race / Gender,Unknown Race - Female,2002,,1
609698,Race / Gender,Hispanic - Male,2002,17.1,27
609698,Race / Gender,White - Female,2002,16.4,18
609698,Race / Gender,Native American - Female,2002,,1
609698,Race / Gender,Hispanic - Female,2002,15.7,37
609698,Race / Gender,White - Male,2002,16.8,20
609698,Race / Gender,Asian / Pacific - Female,2002,,3
609698,Race / Gender,Asian / Pacific - Male,2002,,2
609698,Race / Gender,Black - Male,2002,15.3,87
609698,Race / Gender,Black - Female,2002,15.4,113
609698,Race / Gender,Other - Male,2002,,1
609698,Lunch,Free / Reduced Lunch,2002,15.7,236
609698,Lunch,Not Free / Reduced Lunch,2002,15.7,75
609698,LEP,Is Not LEP,2002,15.7,306
609698,LEP,LEP,2002,,6
609698,Race / Gender,Unknown Race - Male,2003,,6
609698,Race / Gender,Unknown Race - Female,2003,,4
609698,Race / Gender,Hispanic - Male,2003,16.5,48
609698,Race / Gender,Asian / Pacific - Female,2003,,4
609698,Race / Gender,Hispanic - Female,2003,16.5,49
609698,Race / Gender,Black - Male,2003,15.5,108
609698,Race / Gender,Black - Female,2003,15.7,151
609698,Race / Gender,White - Female,2003,18.5,16
609698,Race / Gender,Asian / Pacific - Male,2003,,4
609698,Race / Gender,White - Male,2003,17.5,20
609698,Lunch,Not Free / Reduced Lunch,2003,16.1,104
609698,Lunch,Free / Reduced Lunch,2003,16.1,296
609698,LEP,Is Not LEP,2003,16.1,387
609698,LEP,LEP,2003,14.4,13
609698,Race / Gender,Asian / Pacific - Female,2004,,6
609698,Race / Gender,White - Male,2004,15.8,15
609698,Race / Gender,Asian / Pacific - Male,2004,,2
609698,Race / Gender,Black - Male,2004,15.2,103
609698,Race / Gender,Hispanic - Male,2004,17.0,49
609698,Race / Gender,Hispanic - Female,2004,16.6,32
609698,Race / Gender,White - Female,2004,16.3,11
609698,Race / Gender,Black - Female,2004,15.7,127
609698,Lunch,Free / Reduced Lunch,2004,15.8,272
609698,Lunch,Not Free / Reduced Lunch,2004,16.0,73
609698,LEP,Is Not LEP,2004,15.9,337
609698,LEP,LEP,2004,,8
609698,Race / Gender,Hispanic - Female,2005,16.5,43
609698,Race / Gender,White - Male,2005,15.8,10
609698,Race / Gender,Asian / Pacific - Male,2005,,2
609698,Race / Gender,Black - Male,2005,14.6,95
609698,Race / Gender,Hispanic - Male,2005,15.8,42
609698,Race / Gender,Black - Female,2005,15.5,118
609698,Lunch,Free / Reduced Lunch,2005,15.4,258
609698,Lunch,Not Free / Reduced Lunch,2005,15.5,64
609698,LEP,Is Not LEP,2005,15.5,309
609698,LEP,LEP,2005,14.1,13
609698,Race / Gender,White - Female,2005,15.5,12
609698,Race / Gender,Other - Female,2006,,7
609698,Race / Gender,Hispanic - Male,2006,16.0,61
609698,Race / Gender,Native American - Male,2006,,1
609698,Race / Gender,White - Female,2006,16.7,11
609698,Race / Gender,Other - Male,2006,,2
609698,Race / Gender,Black - Male,2006,14.7,121
609698,Race / Gender,Black - Female,2006,15.6,164
609698,Race / Gender,Hispanic - Female,2006,15.7,45
609698,Race / Gender,White - Male,2006,,9
609698,Lunch,Not Free / Reduced Lunch,2006,15.1,81
609698,Lunch,Free / Reduced Lunch,2006,15.5,340
609698,LEP,Is Not LEP,2006,15.5,421
609698,Race / Gender,Other - Female,2007,,1
609698,Race / Gender,Black - Male,2007,15.3,109
609698,Race / Gender,Hispanic - Male,2007,15.6,67
609698,Race / Gender,Hispanic - Female,2007,16.0,57
609698,Race / Gender,White - Female,2007,,6
609698,Race / Gender,Black - Female,2007,16.0,153
609698,Race / Gender,Other - Male,2007,,2
609698,Race / Gender,White - Male,2007,,1
609698,Lunch,Not Free / Reduced Lunch,2007,16.1,70
609698,Lunch,Free / Reduced Lunch,2007,15.6,326
609698,LEP,Is Not LEP,2007,15.7,389
609698,LEP,LEP,2007,,7
609698,Race / Gender,Other - Female,2008,,3
609698,Race / Gender,Hispanic - Male,2008,16.8,75
609698,Race / Gender,Native American - Male,2008,,1
609698,Race / Gender,White - Male,2008,,7
609698,Race / Gender,Asian / Pacific - Male,2008,,1
609698,Race / Gender,White - Female,2008,,9
609698,Race / Gender,Black - Male,2008,15.2,135
609698,Race / Gender,Hispanic - Female,2008,16.0,71
609698,Race / Gender,Black - Female,2008,15.3,146
609698,Race / Gender,Other - Male,2008,,2
609698,Lunch,Free / Reduced Lunch,2008,15.7,398
609698,Lunch,Not Free / Reduced Lunch,2008,15.7,52
609698,LEP,Is Not LEP,2008,15.7,440
609698,LEP,LEP,2008,13.1,10
609698,Lunch,Not Free / Reduced Lunch,2009,15.5,55
609698,Race / Gender,Other - Female,2009,,4
609698,Race / Gender,Hispanic - Male,2009,16.0,55
609698,Race / Gender,White - Male,2009,,3
609698,Race / Gender,White - Female,2009,,8
609698,Race / Gender,Black - Male,2009,14.3,125
609698,Race / Gender,Other - Male,2009,,1
609698,Lunch,Free / Reduced Lunch,2009,14.9,362
609698,LEP,Is Not LEP,2009,15.0,411
609698,LEP,LEP,2009,,6
609698,Race / Gender,Hispanic - Female,2009,15.3,89
609698,Race / Gender,Black - Female,2009,14.9,132
609698,Race / Gender,Other - Female,2010,,4
609698,Race / Gender,Hispanic - Male,2010,15.5,59
609698,Race / Gender,Other - Male,2010,,5
609698,Race / Gender,Asian / Pacific - Male,2010,,2
609698,Race / Gender,White - Female,2010,,4
609698,Race / Gender,Black - Male,2010,14.2,104
609698,Race / Gender,Hispanic - Female,2010,15.0,83
609698,Race / Gender,Black - Female,2010,15.2,116
609698,Race / Gender,White - Male,2010,,8
609698,Lunch,Not Free / Reduced Lunch,2010,15.5,29
609698,Lunch,Free / Reduced Lunch,2010,15.0,356
609698,LEP,Is Not LEP,2010,15.1,364
609698,LEP,LEP,2010,12.5,21
609698,Race / Gender,Other - Female,2011,,1
609698,Race / Gender,Native American - Female,2011,,1
609698,Race / Gender,Hispanic - Male,2011,15.6,73
609698,Race / Gender,Hispanic - Female,2011,15.5,85
609698,Race / Gender,Asian / Pacific - Female,2011,,1
609698,Race / Gender,Native American - Male,2011,,1
609698,Race / Gender,Asian / Pacific - Male,2011,,2
609698,Race / Gender,White - Female,2011,,4
609698,Race / Gender,Black - Female,2011,15.4,130
609698,Race / Gender,Black - Male,2011,14.6,139
609698,Race / Gender,White - Male,2011,,3
609698,Lunch,Not Free / Reduced Lunch,2011,16.1,25
609698,Lunch,Free / Reduced Lunch,2011,15.2,415
609698,LEP,Is Not LEP,2011,15.3,427
609698,LEP,LEP,2011,12.0,13
609698,Race / Gender,Hispanic - Male,2012,16.6,68
